tconst	parentTconst	seasonNumber	episodeNumber
tt14687166	tt0313130	4	20
tt1468790	tt1142020	5	6
tt1468791	tt1142020	5	3
tt1468792	tt1142020	5	4
tt1468793	tt1142020	5	7
tt1468794	tt1142020	5	8
tt1468795	tt1142020	5	9
tt1468796	tt1142020	5	10
tt1468797	tt1142020	5	11
tt1468798	tt1142020	5	12
tt1468799	tt1142020	5	13
tt1468800	tt1142020	5	2
tt1468801	tt1142020	5	5
tt14688346	tt14687686	1	11
tt14689992	tt14391168	1	5
tt14694886	tt0765425	18	9
tt1469590	tt0247882	1	9
tt1469591	tt0247882	1	10
tt1469592	tt0247882	1	7
tt1469593	tt0247882	1	11
tt1469594	tt0247882	1	5
tt1469595	tt0247882	1	13
tt1469596	tt0247882	1	6
tt1469597	tt0247882	1	1
tt1469598	tt0247882	1	4
tt1469599	tt0247882	1	3
tt1469600	tt0247882	1	12
tt1469601	tt0247882	1	2
tt1469602	tt0247882	1	8
tt1469603	tt0247882	3	1
tt14698324	tt6394324	3	14
tt1469898	tt1225901	2	2
tt1469959	tt0368530	7	3
tt1470000	tt0437758	4	93
tt14700272	tt12356992	1	5
tt14700652	tt1884856	4	7
tt14700666	tt0313130	4	59
tt14702260	tt2741602	8	20
tt1470947	tt0859592	3	15
tt1470948	tt0859592	3	16
tt1470949	tt0859592	3	17
tt1470950	tt0859592	3	18
tt1471363	tt0122333	5	2
tt1471516	tt1280822	1	8
tt1471517	tt1280822	1	5
tt1471518	tt1280822	1	10
tt1471519	tt1280822	1	6
tt1471520	tt1280822	1	4
tt1471521	tt1280822	1	9
tt1471522	tt1280822	1	7
tt1471523	tt1280822	1	11
tt1471883	tt0852863	2	7
tt14719910	tt3909224	5	20
tt1472360	tt0247882	2	5
tt1472361	tt0247882	2	8
tt1472362	tt0247882	2	13
tt1472363	tt0247882	2	7
tt1472364	tt0247882	2	3
tt1472365	tt0247882	2	11
tt1472366	tt0247882	2	9
tt1472367	tt0247882	2	6
tt1472368	tt0247882	2	1
tt1472369	tt0247882	2	2
tt1472467	tt0247882	2	12
tt1472468	tt0247882	2	10
tt1472469	tt0247882	2	4
tt1472479	tt0247882	13	23
tt1472490	tt0852863	2	8
tt1472692	tt0397442	3	1
tt1472778	tt0804503	3	7
tt14733424	tt14180156	\N	\N
tt14733508	tt14180156	\N	\N
tt1473606	tt1103987	2	4
tt1473607	tt1103987	2	3
tt14738682	tt14696434	1	4
tt14740368	tt2599932	1	6
tt1474039	tt0247882	3	9
tt1474040	tt0247882	3	8
tt1474041	tt0247882	3	13
tt1474042	tt0247882	3	11
tt1474043	tt0247882	3	3
tt1474285	tt0262151	5	1
tt1474297	tt0247882	3	6
tt1474298	tt0247882	3	7
tt14744120	tt14543274	1	2
tt14748716	tt14748372	1	4
tt14750304	tt8026448	3	4
tt14753980	tt3909224	5	21
tt1475714	tt0460627	5	1
tt1475715	tt0460627	5	2
tt1475854	tt0397442	3	2
tt1475859	tt0098818	2	24
tt1475860	tt0098818	3	10
tt1475886	tt0472954	5	1
tt1475914	tt0203259	11	1
tt1475916	tt0081894	1	10
tt1476690	tt0247882	3	10
tt1477274	tt0452046	5	1
tt14772986	tt6394324	3	15
tt1477304	tt0247882	5	14
tt1477305	tt0247882	8	24
tt1477428	tt0247882	4	6
tt1477429	tt0247882	4	9
tt1477430	tt0247882	4	10
tt1477431	tt0247882	4	5
tt1477432	tt0247882	4	1
tt1477433	tt0247882	4	13
tt1477434	tt0247882	4	2
tt1477435	tt0247882	4	3
tt1477436	tt0247882	4	12
tt1477454	tt0368530	7	4
tt1477534	tt1442462	1	3
tt14776908	tt4591680	5	15
tt14776934	tt4591680	5	16
tt1477988	tt1280822	1	12
tt1478044	tt1235099	2	1
tt1478066	tt0247882	3	4
tt1478067	tt0247882	4	4
tt14780740	tt2741602	8	21
tt1478106	tt0455275	4	24
tt1478107	tt0455275	4	23
tt14785394	tt3220976	8	5
tt1478620	tt0472954	6	13
tt14786744	tt2741602	8	22
tt1478775	tt1405406	1	3
tt14790838	tt14778870	1	14
tt14791078	tt4591680	5	14
tt14798882	tt14798768	1	4
tt1479951	tt1195935	1	2
tt1479982	tt0810788	3	14
tt1480092	tt0203259	11	2
tt1480093	tt1103987	2	9
tt14802954	tt3458544	4	5
tt1480338	tt0810788	3	11
tt1480339	tt0810788	3	12
tt1480463	tt1103987	2	5
tt1481064	tt1103987	2	11
tt14813976	tt3909224	5	22
tt1481466	tt1392026	1	8
tt1481469	tt1103987	2	10
tt1481491	tt1476813	1	1
tt1481507	tt1179817	2	16
tt14818804	tt1635327	14	27
tt14819894	tt4591680	5	17
tt1482269	tt1225901	2	3
tt1482310	tt0247882	6	25
tt1482637	tt1103987	2	6
tt1482638	tt1103987	2	7
tt1482639	tt1103987	2	8
tt14826992	tt14180156	\N	\N
tt14827032	tt14180156	\N	\N
tt1482780	tt1179817	2	13
tt1482781	tt1179817	2	14
tt1482782	tt1179817	2	15
tt14839958	tt6394324	3	16
tt1484249	tt0804503	3	10
tt1484250	tt0804503	3	11
tt1484251	tt0804503	3	12
tt14843682	tt4944672	\N	\N
tt14843696	tt3909224	5	23
tt1484414	tt0804503	3	13
tt1484415	tt0804503	3	3
tt1484416	tt0804503	3	4
tt1484417	tt0804503	3	5
tt1484435	tt0804503	3	6
tt1484656	tt0756522	2	34
tt1484657	tt0756522	2	33
tt1484658	tt0756522	2	35
tt1484662	tt0804503	3	8
tt1484663	tt0804503	3	9
tt1485385	tt1235099	2	4
tt1485650	tt1405406	1	2
tt1486161	tt1482812	1	3
tt14863698	tt0294208	1	8
tt1486497	tt1405406	1	1
tt14869122	tt0294208	1	69
tt14872218	tt10231312	1	3
tt1487445	tt0098818	1	1
tt1487446	tt0098818	1	2
tt1487447	tt0098818	1	6
tt1487546	tt0368530	7	5
tt1487818	tt1358522	1	1
tt14878748	tt13011616	3	1
tt1488983	tt0460681	5	5
tt1488984	tt0460681	5	4
tt14892390	tt6394324	3	17
tt14896018	tt14780446	1	1
tt14900314	tt3909224	5	24
tt1490049	tt0496424	4	1
tt1490096	tt0460627	5	3
tt1490293	tt1266020	2	3
tt14905644	tt4591680	5	18
tt14905654	tt4591680	5	19
tt14905666	tt4591680	5	20
tt1490874	tt1266020	2	2
tt14909088	tt6850902	1	53
tt1491056	tt1225901	2	4
tt1491057	tt1225901	2	5
tt1491058	tt1225901	2	6
tt14911598	tt10768238	2	1
tt1491272	tt0460649	5	1
tt14916626	tt10477528	2	7
tt1491752	tt0449545	3	5
tt1491856	tt0758745	4	1
tt14920516	tt14920284	1	5
tt1492081	tt0368530	7	6
tt1492082	tt0368530	7	7
tt1492121	tt0101173	1	3
tt14923640	tt8697646	1	4
tt14927978	tt13807542	1	12
tt1493353	tt0449545	3	7
tt1493354	tt0449545	3	11
tt1493355	tt0449545	3	10
tt1494007	tt1280822	1	13
tt14948392	tt13196080	1	16
tt14948970	tt13499396	3	26
tt1494910	tt0449545	3	3
tt1494912	tt0449545	3	2
tt1494913	tt0449545	3	4
tt1495174	tt0972412	3	1
tt14955720	tt14941656	3	1
tt14958722	tt14941656	3	2
tt14958798	tt14941656	3	3
tt14959070	tt14941656	3	4
tt14959152	tt14941656	3	5
tt14959238	tt14941656	3	6
tt14959272	tt14941656	3	7
tt14960316	tt14941656	3	8
tt14960356	tt14941656	3	9
tt14960382	tt14941656	3	10
tt1496076	tt0449545	3	8
tt14967946	tt13635006	\N	\N
tt1497465	tt0452046	5	4
tt1497514	tt1235099	2	2
tt1497727	tt0413573	6	10
tt1497728	tt0413573	6	2
tt1497729	tt0413573	6	3
tt1497730	tt0413573	6	4
tt1497731	tt0413573	6	5
tt1497732	tt0413573	6	6
tt1497733	tt0413573	6	7
tt1497734	tt0413573	6	8
tt1497735	tt0413573	6	9
tt1497889	tt0163924	12	30
tt1497909	tt0460627	5	4
tt1497968	tt0203259	11	5
tt1497969	tt1103987	2	13
tt1498351	tt1103987	2	12
tt1498589	tt0042083	3	14
tt1498656	tt0397442	3	4
tt1498657	tt0397442	3	3
tt1498669	tt0364845	7	2
tt1498670	tt0364845	7	3
tt1498671	tt0364845	7	1
tt1498685	tt1405406	1	4
tt1498688	tt1358522	1	2
tt1499371	tt0810788	3	16
tt1499372	tt0810788	3	15
tt1499824	tt0279600	9	9
tt1499986	tt0810788	3	13
tt15012028	tt6394324	3	18
tt15018096	tt13364432	1	17
tt1501846	tt0460627	5	5
tt1501864	tt0452046	5	2
tt1501909	tt0758745	4	2
tt1501930	tt0098818	2	11
tt1501931	tt0098818	2	13
tt1501932	tt0098818	2	12
tt1502033	tt1235099	2	5
tt1502133	tt0417347	1	1
tt1502141	tt0364845	7	5
tt1502186	tt0972412	3	2
tt15023182	tt13287716	1	4
tt15023288	tt13287716	1	19
tt1502356	tt1405406	1	5
tt1502516	tt0758745	4	3
tt1502517	tt0758745	4	4
tt15028316	tt12348552	1	4
tt1503242	tt0452046	5	3
tt1503441	tt1235099	2	3
tt1503448	tt0364845	7	4
tt15037634	tt14965810	1	6
tt15039206	tt13715764	1	4
tt1504148	tt1266020	2	5
tt15043656	tt14949128	1	2
tt1504564	tt0472954	5	11
tt1504565	tt0472954	5	4
tt1504566	tt0472954	5	2
tt1504600	tt1266020	2	4
tt15049668	tt0411008	6	18
tt15050268	tt1641384	4	2
tt15050280	tt1641384	4	3
tt15050296	tt1641384	4	4
tt15050304	tt1641384	4	5
tt15050310	tt1641384	4	6
tt15050336	tt1641384	4	7
tt15050358	tt1641384	4	8
tt15050402	tt1641384	4	9
tt15050432	tt1641384	4	10
tt15050438	tt1641384	4	11
tt15050458	tt1641384	4	12
tt15050490	tt1641384	4	13
tt15050496	tt1641384	4	14
tt15050502	tt1641384	4	15
tt15050504	tt1641384	4	16
tt15050556	tt1641384	4	17
tt15050558	tt1641384	4	19
tt15050564	tt1641384	4	18
tt15050570	tt1641384	4	20
tt15050590	tt1641384	4	21
tt15050592	tt1641384	4	22
tt15050594	tt1641384	4	24
tt15050598	tt1641384	4	25
tt15050600	tt1641384	4	23
tt15050602	tt1641384	4	26
tt1505446	tt0496424	4	2
tt1505557	tt0397442	3	6
tt1505558	tt0397442	3	7
tt1505559	tt0397442	3	5
tt1505560	tt0397442	3	8
tt1505567	tt0169455	15	14
tt1505642	tt0368530	7	8
tt1505745	tt1073077	\N	\N
tt1506623	tt0182576	8	1
tt15066782	tt2071226	1	36
tt15067380	tt14635190	1	3
tt1506849	tt0460681	5	6
tt15072796	tt13825988	2	24
tt15074182	tt4591680	5	21
tt1507550	tt0460681	5	7
tt1507723	tt0203259	11	3
tt1507817	tt0852863	2	6
tt15087760	tt10544020	1	18
tt15087808	tt10544020	1	19
tt15087944	tt10544020	1	20
tt1508810	tt0203259	11	4
tt15088120	tt10544020	1	21
tt15088318	tt10544020	1	22
tt15088480	tt10544020	1	23
tt15088502	tt10544020	1	24
tt15088516	tt10544020	1	25
tt1508866	tt0852863	2	9
tt1508867	tt0852863	2	10
tt1508868	tt0852863	2	11
tt15088784	tt10544020	1	26
tt15088802	tt10544020	1	27
tt15088806	tt10544020	1	28
tt15088810	tt10544020	1	29
tt15088844	tt10544020	1	30
tt15088858	tt10544020	1	31
tt1509289	tt0496424	4	3
tt1509403	tt0247882	13	18
tt15095976	tt14954498	1	1
tt1509675	tt1266020	2	6
tt15102562	tt15101354	1	210
tt1510422	tt0460649	5	2
tt1510587	tt0124232	1	11
tt15105910	tt14641098	1	5
tt15106832	tt15101354	1	281
tt15108596	tt0158420	\N	\N
tt15108602	tt13820956	1	3
tt1510992	tt0496424	4	4
tt15114100	tt1459020	1	3
tt15114952	tt15101486	\N	\N
tt15115828	tt6667634	8	11
tt1511780	tt1103987	2	14
tt1511781	tt1103987	2	15
tt15117878	tt12653864	3	72
tt1511910	tt0460681	5	8
tt1511963	tt0048849	1	11
tt15120908	tt14690802	1	1
tt15122318	tt13529692	1	3
tt15132014	tt12423256	1	44
tt15133630	tt1307510	6	36
tt15133646	tt1307510	6	37
tt1513392	tt1094229	3	1
tt15134130	tt1635327	14	30
tt15134132	tt1635327	14	31
tt15134418	tt15127364	3	13
tt1513455	tt0203259	11	6
tt1513938	tt0368530	7	9
tt1513942	tt0852863	2	12
tt1513959	tt1195935	1	4
tt1514274	tt0460627	5	7
tt1514350	tt0852863	2	13
tt1514364	tt1195935	1	3
tt15144252	tt15139638	1	3
tt15145050	tt1828327	7	13
tt1514861	tt0460627	5	9
tt1514911	tt1327801	1	14
tt1514912	tt1327801	1	15
tt1514913	tt1327801	1	16
tt1514914	tt1327801	1	17
tt1514915	tt1327801	1	18
tt1514916	tt1327801	1	19
tt1514917	tt1327801	1	21
tt1514918	tt1327801	1	20
tt1514919	tt1327801	1	22
tt1514920	tt1327801	1	7
tt1515135	tt0852863	2	14
tt15157106	tt10544020	1	32
tt1516184	tt0233041	1	40
tt1516185	tt0233041	1	9
tt1516186	tt0233041	1	19
tt1516187	tt0233041	1	35
tt1516188	tt0233041	1	15
tt1516189	tt0233041	1	32
tt1516190	tt0377156	1	14
tt1516191	tt0377156	1	25
tt1516192	tt0377156	1	17
tt15169412	tt15169386	1	1
tt15169414	tt15169386	1	2
tt15169420	tt15169386	1	3
tt15169424	tt15169386	1	4
tt15169426	tt15169386	1	5
tt15169430	tt15169386	1	6
tt15169434	tt15169386	1	7
tt15169436	tt15169386	1	8
tt15169438	tt15169386	1	9
tt15169440	tt15169386	1	10
tt1517135	tt0458290	2	2
tt1517136	tt0458290	2	3
tt1517137	tt0458290	2	1
tt15173340	tt0182576	20	2
tt15175668	tt1307510	6	38
tt15175674	tt1307510	6	39
tt1517895	tt0826760	2	1
tt15181218	tt14539670	1	4
tt15186872	tt15134202	1	6
tt1518720	tt0397442	3	10
tt1518721	tt0397442	3	9
tt1518749	tt0972412	3	3
tt1518791	tt1358522	1	6
tt15192008	tt0413573	18	2
tt1519716	tt0460627	5	6
tt1519764	tt1358522	1	3
tt1520240	tt1358522	1	4
tt1520241	tt1358522	1	5
tt15203372	tt10653784	2	3
tt1520584	tt0460649	5	3
tt1520618	tt1442437	1	3
tt15206894	tt1307510	6	40
tt1521349	tt0472954	5	3
tt15214932	tt15179372	1	3
tt15216118	tt14641098	1	7
tt1521976	tt0826760	2	2
tt15220306	tt1794595	3	48
tt15221962	tt10653784	1	11
tt15221966	tt10653784	1	12
tt15223896	tt6951546	3	2
tt15223902	tt6951546	3	3
tt15223912	tt6951546	3	4
tt15223918	tt6951546	3	5
tt15223924	tt6951546	3	6
tt15223932	tt6951546	3	7
tt15223940	tt6951546	3	8
tt15223944	tt6951546	3	9
tt15223962	tt6951546	3	10
tt1522481	tt0182576	8	7
tt1522493	tt0491603	3	1
tt1522495	tt1094229	3	2
tt1522496	tt1094229	3	3
tt15225032	tt11534136	1	1
tt15225034	tt11534136	1	2
tt15225036	tt11534136	1	3
tt15225038	tt11534136	1	4
tt15225040	tt11534136	1	6
tt15225042	tt11534136	1	5
tt15225044	tt11534136	1	7
tt15225046	tt11534136	1	8
tt15225050	tt11534136	1	11
tt15225052	tt11534136	1	9
tt15225054	tt11534136	1	13
tt15225056	tt11534136	1	10
tt15225058	tt11534136	1	12
tt15225060	tt11534136	1	14
tt15225062	tt11534136	1	16
tt15225064	tt11534136	1	15
tt1522530	tt0472954	5	5
tt15227138	tt15226288	1	4
tt1522797	tt1405406	1	6
tt1522954	tt0452046	5	5
tt1522955	tt0452046	5	6
tt1523038	tt0460649	5	4
tt15231936	tt13579538	4	35
tt15234012	tt8494614	2	10
tt1523676	tt0262151	2	4
tt1523677	tt0262151	2	5
tt1523678	tt0262151	2	6
tt1523679	tt0262151	2	3
tt1523680	tt0262151	2	1
tt1523681	tt0262151	2	2
tt1523682	tt0262151	2	7
tt1523745	tt0460649	5	5
tt1523800	tt1266020	2	7
tt15238134	tt1094229	15	1
tt15238502	tt5327970	6	7
tt1524000	tt1225901	2	7
tt1524036	tt1358522	1	7
tt15244070	tt0364845	19	3
tt1524499	tt1405406	1	7
tt15248472	tt0413573	18	3
tt1524955	tt0460627	5	8
tt15250508	tt15250048	\N	\N
tt15251382	tt8422802	3	8
tt1525759	tt1307392	2	10
tt1526389	tt0826760	2	3
tt1526671	tt0758745	4	5
tt1526894	tt0491603	3	2
tt1526925	tt0972412	3	4
tt1527242	tt0496424	1	0
tt1527549	tt1405406	1	8
tt1528116	tt0903747	3	1
tt1528318	tt0496424	4	5
tt1528319	tt0496424	4	6
tt1528320	tt0496424	4	7
tt1528334	tt1225901	2	8
tt15283866	tt0364845	19	2
tt1528428	tt1094229	3	4
tt1528517	tt0368530	7	10
tt1528609	tt1195935	1	5
tt15286706	tt13870442	1	2
tt15288666	tt8448104	3	7
tt15300442	tt0473428	1	2
tt15300452	tt0473428	1	1000
tt15300788	tt15279836	1	3
tt15300832	tt15279836	1	7
tt1530719	tt0826760	2	4
tt15309676	tt1595859	12	4
tt1531287	tt0460649	5	6
tt1531365	tt0458290	2	4
tt15314454	tt15307542	1	12
tt15314748	tt8324422	2	15
tt1531526	tt1266020	2	8
tt1531529	tt0852863	2	16
tt1531530	tt0852863	2	15
tt1531787	tt0472954	5	8
tt1532110	tt0203259	11	10
tt1532433	tt0452046	5	8
tt1532460	tt0368530	7	12
tt1532469	tt0460681	5	10
tt15326714	tt14887804	1	12
tt1532760	tt0972412	3	5
tt1532978	tt1235099	2	7
tt1533210	tt0452046	5	7
tt15333332	tt15294578	2	2
tt1533394	tt1235099	2	6
tt1533421	tt0411008	6	4
tt1533457	tt0368530	7	11
tt1533476	tt0972412	3	6
tt1533530	tt0460681	5	9
tt1533853	tt0449545	4	7
tt1534185	tt0472954	5	6
tt1534634	tt0826760	2	5
tt1534712	tt1416765	1	2
tt15348356	tt0260618	2	22
tt1534960	tt0364845	7	7
tt1534961	tt0364845	7	6
tt1535045	tt0241383	11	129
tt1535053	tt1094229	3	5
tt1535078	tt0852863	2	17
tt1535085	tt1195935	1	7
tt1535086	tt1195935	1	6
tt1535114	tt1225901	2	9
tt1535115	tt1225901	2	11
tt1535116	tt1225901	2	10
tt15353184	tt13411814	1	8
tt1535506	tt0458290	2	5
tt1535940	tt1358522	1	8
tt1536227	tt0203259	11	8
tt1536228	tt0203259	11	7
tt1536269	tt1515992	1	5
tt1536395	tt0098818	3	12
tt15364746	tt0473428	1	3
tt15364748	tt0473428	1	5
tt15364752	tt0473428	1	4
tt15364756	tt0473428	1	6
tt15364758	tt0473428	1	7
tt15364768	tt0473428	1	8
tt15364772	tt0473428	1	9
tt15364774	tt0473428	1	10
tt15364776	tt0473428	1	11
tt15364778	tt0473428	1	12
tt15364780	tt0473428	1	13
tt15364782	tt0473428	1	14
tt15364784	tt0473428	1	15
tt15364786	tt0473428	1	17
tt15364788	tt0473428	1	16
tt15364790	tt0473428	1	18
tt15364792	tt0473428	1	19
tt15364794	tt0473428	1	20
tt15364798	tt0473428	1	261
tt15364800	tt0473428	1	260
tt15364802	tt0473428	1	262
tt15364804	tt0473428	1	264
tt15364806	tt0473428	1	263
tt15364808	tt0473428	1	266
tt15364810	tt0473428	1	267
tt15364814	tt0473428	1	268
tt15364818	tt0473428	1	269
tt15364822	tt0473428	1	271
tt15364826	tt0473428	1	272
tt15364828	tt0473428	1	273
tt15364830	tt0473428	1	274
tt15364832	tt0473428	1	276
tt15364836	tt0473428	1	275
tt15364838	tt0473428	1	278
tt15364842	tt0473428	1	279
tt15364844	tt0473428	1	280
tt15364848	tt0473428	1	501
tt15364850	tt0473428	1	503
tt15364854	tt0473428	1	504
tt15364856	tt0473428	1	505
tt15364858	tt0473428	1	506
tt15364860	tt0473428	1	507
tt15364862	tt0473428	1	509
tt15364864	tt0473428	1	510
tt15364868	tt0473428	1	512
tt15364870	tt0473428	1	516
tt15364872	tt0473428	1	515
tt15364876	tt0473428	1	518
tt15364878	tt0473428	1	517
tt15364880	tt0473428	1	519
tt15364882	tt0473428	1	520
tt15364886	tt0473428	1	760
tt15364888	tt0473428	1	761
tt15364890	tt0473428	1	762
tt15364892	tt0473428	1	763
tt15364894	tt0473428	1	765
tt15364896	tt0473428	1	766
tt15364898	tt0473428	1	768
tt15364900	tt0473428	1	769
tt15364902	tt0473428	1	770
tt15364904	tt0473428	1	771
tt15364906	tt0473428	1	772
tt15364908	tt0473428	1	773
tt15364914	tt0473428	1	776
tt15364916	tt0473428	1	775
tt15364918	tt0473428	1	777
tt15364920	tt0473428	1	778
tt15364922	tt0473428	1	780
tt15364926	tt0473428	1	1001
tt1536724	tt0460649	5	7
tt1536813	tt1266020	2	9
tt15369234	tt0473428	1	781
tt15369236	tt0473428	1	782
tt15369238	tt0473428	1	784
tt15369240	tt0473428	1	785
tt15369242	tt0473428	1	786
tt15369244	tt0473428	1	787
tt15369246	tt0473428	1	788
tt15369248	tt0473428	1	789
tt15369250	tt0473428	1	791
tt15369252	tt0473428	1	793
tt15369254	tt0473428	1	792
tt15369258	tt0473428	1	794
tt15369260	tt0473428	1	895
tt15369262	tt0473428	1	796
tt15369266	tt0473428	1	798
tt15369268	tt0473428	1	799
tt15369272	tt0473428	1	800
tt15369274	tt0473428	1	522
tt15369276	tt0473428	1	524
tt15369278	tt0473428	1	525
tt15369280	tt0473428	1	526
tt15369282	tt0473428	1	528
tt15369284	tt0473428	1	530
tt15369286	tt0473428	1	532
tt15369288	tt0473428	1	533
tt15369290	tt0473428	1	535
tt15369292	tt0473428	1	534
tt15369294	tt0473428	1	536
tt15369296	tt0473428	1	538
tt15369298	tt0473428	1	539
tt15369300	tt0473428	1	541
tt15369302	tt0473428	1	281
tt15369304	tt0473428	1	282
tt15369306	tt0473428	1	284
tt15369308	tt0473428	1	285
tt15369312	tt0473428	1	286
tt15369314	tt0473428	1	287
tt15369316	tt0473428	1	288
tt15369318	tt0473428	1	289
tt15369322	tt0473428	1	291
tt15369324	tt0473428	1	292
tt15369326	tt0473428	1	294
tt15369328	tt0473428	1	293
tt15369330	tt0473428	1	295
tt15369332	tt0473428	1	296
tt15369334	tt0473428	1	297
tt15369336	tt0473428	1	298
tt15369338	tt0473428	1	299
tt15369340	tt0473428	1	300
tt15369344	tt0473428	1	21
tt15369346	tt0473428	1	22
tt15369348	tt0473428	1	23
tt15369352	tt0473428	1	24
tt15369354	tt0473428	1	25
tt15369356	tt0473428	1	26
tt15369360	tt0473428	1	27
tt15369362	tt0473428	1	28
tt15369364	tt0473428	1	29
tt15369366	tt0473428	1	31
tt15369368	tt0473428	1	30
tt15369370	tt0473428	1	32
tt15369372	tt0473428	1	33
tt15369374	tt0473428	1	34
tt15369376	tt0473428	1	36
tt15369378	tt0473428	1	35
tt15369380	tt0473428	1	37
tt15369382	tt0473428	1	38
tt15369384	tt0473428	1	39
tt15369386	tt0473428	1	40
tt1537113	tt1236429	1	41
tt1537140	tt0472954	5	7
tt1537555	tt0472954	5	10
tt1537557	tt0472954	5	9
tt15377524	tt0473428	1	41
tt15377528	tt0473428	1	42
tt15377530	tt0473428	1	45
tt15377532	tt0473428	1	44
tt15377534	tt0473428	1	46
tt15377536	tt0473428	1	47
tt15377538	tt0473428	1	48
tt15377544	tt0473428	1	50
tt15377546	tt0473428	1	49
tt15377548	tt0473428	1	51
tt15377552	tt0473428	1	52
tt15377554	tt0473428	1	53
tt15377556	tt0473428	1	56
tt15377558	tt0473428	1	55
tt15377560	tt0473428	1	58
tt15377562	tt0473428	1	57
tt15377566	tt0473428	1	59
tt15377568	tt0473428	1	60
tt15377570	tt0473428	1	301
tt15377572	tt0473428	1	302
tt15377574	tt0473428	1	303
tt15377578	tt0473428	1	304
tt15377580	tt0473428	1	305
tt15377582	tt0473428	1	306
tt15377584	tt0473428	1	307
tt15377586	tt0473428	1	308
tt15377588	tt0473428	1	309
tt15377590	tt0473428	1	310
tt15377594	tt0473428	1	311
tt15377598	tt0473428	1	313
tt15377600	tt0473428	1	315
tt15377602	tt0473428	1	314
tt15377604	tt0473428	1	316
tt15377606	tt0473428	1	317
tt15377608	tt0473428	1	318
tt15377612	tt0473428	1	320
tt15377614	tt0473428	1	542
tt15377616	tt0473428	1	543
tt15377618	tt0473428	1	544
tt15377620	tt0473428	1	545
tt15377624	tt0473428	1	546
tt15377626	tt0473428	1	548
tt15377630	tt0473428	1	549
tt15377632	tt0473428	1	550
tt15377634	tt0473428	1	552
tt15377636	tt0473428	1	554
tt15377638	tt0473428	1	555
tt15377640	tt0473428	1	558
tt15377644	tt0473428	1	559
tt15377646	tt0473428	1	560
tt15377648	tt0473428	1	801
tt15377652	tt0473428	1	803
tt15377654	tt0473428	1	802
tt15377658	tt0473428	1	805
tt15377660	tt0473428	1	806
tt15377662	tt0473428	1	807
tt15377670	tt0473428	1	809
tt15377672	tt0473428	1	810
tt15377678	tt0473428	1	811
tt15377680	tt0473428	1	812
tt15377682	tt0473428	1	813
tt15377686	tt0473428	1	815
tt15377688	tt0473428	1	816
tt15377690	tt0473428	1	817
tt15377692	tt0473428	1	818
tt15377694	tt0473428	1	819
tt15377696	tt0473428	1	821
tt15379192	tt14759406	2	5
tt15382514	tt0473428	1	822
tt15382520	tt0473428	1	823
tt15382524	tt0473428	1	825
tt15382526	tt0473428	1	827
tt15382528	tt0473428	1	826
tt15382530	tt0473428	1	829
tt15382532	tt0473428	1	830
tt15382560	tt0473428	1	831
tt15382564	tt0473428	1	832
tt15382566	tt0473428	1	834
tt15382568	tt0473428	1	835
tt15382574	tt0473428	1	836
tt15382576	tt0473428	1	838
tt15382578	tt0473428	1	839
tt15382582	tt0473428	1	840
tt15382584	tt0473428	1	562
tt15382586	tt0473428	1	563
tt15382588	tt0473428	1	566
tt15382590	tt0473428	1	565
tt15382594	tt0473428	1	568
tt15382598	tt0473428	1	570
tt15382600	tt0473428	1	571
tt15382602	tt0473428	1	572
tt15382604	tt0473428	1	573
tt15382606	tt0473428	1	575
tt15382608	tt0473428	1	577
tt15382610	tt0473428	1	578
tt15382612	tt0473428	1	579
tt15382614	tt0473428	1	581
tt15382616	tt0473428	1	321
tt15382618	tt0473428	1	322
tt15382622	tt0473428	1	324
tt15382626	tt0473428	1	323
tt15382630	tt0473428	1	326
tt15382632	tt0473428	1	327
tt15382636	tt0473428	1	329
tt15382638	tt0473428	1	328
tt15382640	tt0473428	1	330
tt15382642	tt0473428	1	332
tt15382644	tt0473428	1	331
tt15382646	tt0473428	1	333
tt15382648	tt0473428	1	335
tt15382652	tt0473428	1	334
tt15382654	tt0473428	1	337
tt15382656	tt0473428	1	338
tt15382658	tt0473428	1	339
tt15382660	tt0473428	1	340
tt15382664	tt0473428	1	61
tt15382666	tt0473428	1	62
tt15382668	tt0473428	1	63
tt15382670	tt0473428	1	64
tt15382672	tt0473428	1	65
tt15382678	tt0473428	1	67
tt15382680	tt0473428	1	66
tt15382684	tt0473428	1	69
tt15382686	tt0473428	1	68
tt15382688	tt0473428	1	70
tt15382690	tt0473428	1	71
tt15382694	tt0473428	1	72
tt15382696	tt0473428	1	74
tt15382698	tt0473428	1	75
tt15382702	tt0473428	1	77
tt15382704	tt0473428	1	76
tt15382706	tt0473428	1	78
tt15382708	tt0473428	1	79
tt15382712	tt0473428	1	80
tt15386078	tt12261882	1	6
tt1538682	tt0826760	2	6
tt15390324	tt0473428	1	81
tt15390326	tt0473428	1	82
tt15390328	tt0473428	1	83
tt15390332	tt0473428	1	84
tt15390334	tt0473428	1	86
tt15390336	tt0473428	1	88
tt15390338	tt0473428	1	87
tt15390340	tt0473428	1	89
tt15390344	tt0473428	1	90
tt15390348	tt0473428	1	91
tt15390350	tt0473428	1	92
tt15390352	tt0473428	1	93
tt15390354	tt0473428	1	94
tt15390358	tt0473428	1	96
tt15390364	tt0473428	1	98
tt15390366	tt0473428	1	97
tt15390374	tt0473428	1	99
tt15390382	tt0473428	1	102
tt15390420	tt0473428	1	341
